,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.88,0.672,1,-6.925,1,0.294,0.0199,0.0,0.0837,0.823,161.989,audio_features,49FOa4nEgBQh9YyoZH0y3E,spotify:track:49FOa4nEgBQh9YyoZH0y3E,https://api.spotify.com/v1/tracks/49FOa4nEgBQh9YyoZH0y3E,https://api.spotify.com/v1/audio-analysis/49FOa4nEgBQh9YyoZH0y3E,154059,4
1,0.847,0.516,11,-10.337,1,0.273,0.084,0.0,0.169,0.371,81.538,audio_features,4Eunc7AcjnjTSUL6kyDX3l,spotify:track:4Eunc7AcjnjTSUL6kyDX3l,https://api.spotify.com/v1/tracks/4Eunc7AcjnjTSUL6kyDX3l,https://api.spotify.com/v1/audio-analysis/4Eunc7AcjnjTSUL6kyDX3l,130612,4
2,0.501,0.815,1,-4.865,1,0.0436,0.0513,0.0,0.106,0.46,160.087,audio_features,4k3lPl8YTKuY8c1HelVnm3,spotify:track:4k3lPl8YTKuY8c1HelVnm3,https://api.spotify.com/v1/tracks/4k3lPl8YTKuY8c1HelVnm3,https://api.spotify.com/v1/audio-analysis/4k3lPl8YTKuY8c1HelVnm3,224213,4
3,0.631,0.933,4,-2.674,1,0.0699,0.0438,0.0,0.167,0.362,95.508,audio_features,4a2eojIkLDQEHSr7rLVKaf,spotify:track:4a2eojIkLDQEHSr7rLVKaf,https://api.spotify.com/v1/tracks/4a2eojIkLDQEHSr7rLVKaf,https://api.spotify.com/v1/audio-analysis/4a2eojIkLDQEHSr7rLVKaf,163296,4
4,0.779,0.593,4,-8.728,1,0.0508,0.0107,0.268,0.0916,0.301,127.991,audio_features,3argKmzYrrRtVst8VgRCZ7,spotify:track:3argKmzYrrRtVst8VgRCZ7,https://api.spotify.com/v1/tracks/3argKmzYrrRtVst8VgRCZ7,https://api.spotify.com/v1/audio-analysis/3argKmzYrrRtVst8VgRCZ7,240000,4
5,0.744,0.637,1,-7.297,0,0.301,0.249,0.0,0.0965,0.697,139.882,audio_features,17vQTNbvhpvi92qOnDOFHB,spotify:track:17vQTNbvhpvi92qOnDOFHB,https://api.spotify.com/v1/tracks/17vQTNbvhpvi92qOnDOFHB,https://api.spotify.com/v1/audio-analysis/17vQTNbvhpvi92qOnDOFHB,329208,4
6,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,audio_features,6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,252747,4
7,0.546,0.857,5,-4.748,1,0.0445,0.00031,0.00111,0.384,0.373,110.293,audio_features,3n4r9HS59J2Utzr9wHbte4,spotify:track:3n4r9HS59J2Utzr9wHbte4,https://api.spotify.com/v1/tracks/3n4r9HS59J2Utzr9wHbte4,https://api.spotify.com/v1/audio-analysis/3n4r9HS59J2Utzr9wHbte4,248517,3
8,0.597,0.568,5,-8.559,1,0.342,0.242,0.0,0.0838,0.342,84.052,audio_features,6LBpGdlukUARutol7VgWIS,spotify:track:6LBpGdlukUARutol7VgWIS,https://api.spotify.com/v1/tracks/6LBpGdlukUARutol7VgWIS,https://api.spotify.com/v1/audio-analysis/6LBpGdlukUARutol7VgWIS,242698,4
9,0.799,0.514,7,-6.794,0,0.0478,0.291,0.0,0.518,0.455,125.104,audio_features,5xLDmkobOw674TLTBBmnuN,spotify:track:5xLDmkobOw674TLTBBmnuN,https://api.spotify.com/v1/tracks/5xLDmkobOw674TLTBBmnuN,https://api.spotify.com/v1/audio-analysis/5xLDmkobOw674TLTBBmnuN,317560,4
10,0.667,0.457,6,-6.885,0,0.439,0.341,0.0,0.114,0.266,97.604,audio_features,7es56D0QedGMsK39wl2yFX,spotify:track:7es56D0QedGMsK39wl2yFX,https://api.spotify.com/v1/tracks/7es56D0QedGMsK39wl2yFX,https://api.spotify.com/v1/audio-analysis/7es56D0QedGMsK39wl2yFX,109326,4
11,0.637,0.46,5,-9.063,1,0.0344,0.512,0.00278,0.143,0.446,125.836,audio_features,5aYR2yKYdcWxX7gAO2CYps,spotify:track:5aYR2yKYdcWxX7gAO2CYps,https://api.spotify.com/v1/tracks/5aYR2yKYdcWxX7gAO2CYps,https://api.spotify.com/v1/audio-analysis/5aYR2yKYdcWxX7gAO2CYps,200000,4
12,0.699,0.524,11,-7.522,1,0.051,0.412,0.0,0.0844,0.31,114.922,audio_features,1CI6YgwwNq3VfhgxPuEpE6,spotify:track:1CI6YgwwNq3VfhgxPuEpE6,https://api.spotify.com/v1/tracks/1CI6YgwwNq3VfhgxPuEpE6,https://api.spotify.com/v1/audio-analysis/1CI6YgwwNq3VfhgxPuEpE6,289133,4
13,0.632,0.793,11,-8.05,1,0.0266,0.002,0.285,0.111,0.692,139.961,audio_features,2hXUeV1allHmJk0zKSicQM,spotify:track:2hXUeV1allHmJk0zKSicQM,https://api.spotify.com/v1/tracks/2hXUeV1allHmJk0zKSicQM,https://api.spotify.com/v1/audio-analysis/2hXUeV1allHmJk0zKSicQM,90540,4
14,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4
15,0.902,0.41,1,-5.31,1,0.219,0.176,0.0,0.119,0.647,84.07,audio_features,5K5dQsYdSdo2LKdepxbYAd,spotify:track:5K5dQsYdSdo2LKdepxbYAd,https://api.spotify.com/v1/tracks/5K5dQsYdSdo2LKdepxbYAd,https://api.spotify.com/v1/audio-analysis/5K5dQsYdSdo2LKdepxbYAd,341427,4
16,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,audio_features,50ZFpw2wS6ERvLmW8TINhq,spotify:track:50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/tracks/50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/audio-analysis/50ZFpw2wS6ERvLmW8TINhq,168053,4
17,0.453,0.613,5,-4.679,0,0.0629,0.717,0.0,0.0558,0.455,79.366,audio_features,5nSkWEU7XKqU9EiskvVSlo,spotify:track:5nSkWEU7XKqU9EiskvVSlo,https://api.spotify.com/v1/tracks/5nSkWEU7XKqU9EiskvVSlo,https://api.spotify.com/v1/audio-analysis/5nSkWEU7XKqU9EiskvVSlo,239347,4
18,0.734,0.639,2,-6.422,1,0.0674,0.182,1.8e-06,0.159,0.6,118.088,audio_features,0okxFhVYLvK26pTbM8r0uY,spotify:track:0okxFhVYLvK26pTbM8r0uY,https://api.spotify.com/v1/tracks/0okxFhVYLvK26pTbM8r0uY,https://api.spotify.com/v1/audio-analysis/0okxFhVYLvK26pTbM8r0uY,435493,4
19,0.681,0.576,1,-6.483,0,0.0425,0.21,3.27e-05,0.376,0.334,113.057,audio_features,6EsOT4Yq4BavQSJ4sEe9dw,spotify:track:6EsOT4Yq4BavQSJ4sEe9dw,https://api.spotify.com/v1/tracks/6EsOT4Yq4BavQSJ4sEe9dw,https://api.spotify.com/v1/audio-analysis/6EsOT4Yq4BavQSJ4sEe9dw,227674,4
20,0.867,0.647,10,-8.765,0,0.583,0.04,0.0,0.131,0.56,77.471,audio_features,5ts6i8uvQcihNqmUcxRMFk,spotify:track:5ts6i8uvQcihNqmUcxRMFk,https://api.spotify.com/v1/tracks/5ts6i8uvQcihNqmUcxRMFk,https://api.spotify.com/v1/audio-analysis/5ts6i8uvQcihNqmUcxRMFk,210587,4
21,0.645,0.595,0,-6.999,1,0.0647,0.151,0.000127,0.359,0.426,139.997,audio_features,4gWvy90PdAXgY39Z7S8zSe,spotify:track:4gWvy90PdAXgY39Z7S8zSe,https://api.spotify.com/v1/tracks/4gWvy90PdAXgY39Z7S8zSe,https://api.spotify.com/v1/audio-analysis/4gWvy90PdAXgY39Z7S8zSe,173214,4
22,0.669,0.726,5,-9.606,1,0.0458,0.767,0.936,0.126,0.693,135.756,audio_features,13MrHw7A78fu5OoToVF29n,spotify:track:13MrHw7A78fu5OoToVF29n,https://api.spotify.com/v1/tracks/13MrHw7A78fu5OoToVF29n,https://api.spotify.com/v1/audio-analysis/13MrHw7A78fu5OoToVF29n,76320,4
23,0.33,0.765,3,-6.261,1,0.0353,0.0379,0.018,0.163,0.394,96.075,audio_features,5ORY1GDl3lpEDyU1CzSq26,spotify:track:5ORY1GDl3lpEDyU1CzSq26,https://api.spotify.com/v1/tracks/5ORY1GDl3lpEDyU1CzSq26,https://api.spotify.com/v1/audio-analysis/5ORY1GDl3lpEDyU1CzSq26,321133,4
24,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,audio_features,4jQqM4NI79HEcWHUJb8Hvf,spotify:track:4jQqM4NI79HEcWHUJb8Hvf,https://api.spotify.com/v1/tracks/4jQqM4NI79HEcWHUJb8Hvf,https://api.spotify.com/v1/audio-analysis/4jQqM4NI79HEcWHUJb8Hvf,243440,4
25,0.632,0.691,9,-5.226,0,0.0603,0.00604,0.00149,0.19,0.0768,116.028,audio_features,0YQEWdfq3ajtNtK106Dr0k,spotify:track:0YQEWdfq3ajtNtK106Dr0k,https://api.spotify.com/v1/tracks/0YQEWdfq3ajtNtK106Dr0k,https://api.spotify.com/v1/audio-analysis/0YQEWdfq3ajtNtK106Dr0k,159315,4
26,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,audio_features,50ZFpw2wS6ERvLmW8TINhq,spotify:track:50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/tracks/50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/audio-analysis/50ZFpw2wS6ERvLmW8TINhq,168053,4
27,0.67,0.87,7,-4.135,1,0.0347,0.466,0.0,0.0745,0.933,84.69,audio_features,3JBLdVJrLFymAihS70d395,spotify:track:3JBLdVJrLFymAihS70d395,https://api.spotify.com/v1/tracks/3JBLdVJrLFymAihS70d395,https://api.spotify.com/v1/audio-analysis/3JBLdVJrLFymAihS70d395,288856,4
28,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.558,171.762,audio_features,6vuEG9sZtC4W2zT64f7zLF,spotify:track:6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/tracks/6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/audio-analysis/6vuEG9sZtC4W2zT64f7zLF,217729,4
29,0.491,0.831,1,-4.235,0,0.0381,0.0039,0.0,0.375,0.185,106.071,audio_features,5V26Rgv8zQWmgHodVcuzpF,spotify:track:5V26Rgv8zQWmgHodVcuzpF,https://api.spotify.com/v1/tracks/5V26Rgv8zQWmgHodVcuzpF,https://api.spotify.com/v1/audio-analysis/5V26Rgv8zQWmgHodVcuzpF,241132,4
30,0.704,0.572,11,-8.288,1,0.0509,0.0277,0.748,0.074,0.143,130.02,audio_features,5bGX5s3GRgWFRPO3WTZjHQ,spotify:track:5bGX5s3GRgWFRPO3WTZjHQ,https://api.spotify.com/v1/tracks/5bGX5s3GRgWFRPO3WTZjHQ,https://api.spotify.com/v1/audio-analysis/5bGX5s3GRgWFRPO3WTZjHQ,519942,4
31,0.622,0.499,8,-7.925,0,0.0588,0.373,1.21e-05,0.0631,0.143,149.864,audio_features,0U2GMzCpEOl25moMM3qfBF,spotify:track:0U2GMzCpEOl25moMM3qfBF,https://api.spotify.com/v1/tracks/0U2GMzCpEOl25moMM3qfBF,https://api.spotify.com/v1/audio-analysis/0U2GMzCpEOl25moMM3qfBF,207914,4
32,0.463,0.584,4,-8.224,0,0.12,0.273,0.0,0.179,0.212,156.962,audio_features,7CB5WjQGGqojVFycFxuIDH,spotify:track:7CB5WjQGGqojVFycFxuIDH,https://api.spotify.com/v1/tracks/7CB5WjQGGqojVFycFxuIDH,https://api.spotify.com/v1/audio-analysis/7CB5WjQGGqojVFycFxuIDH,146867,4
33,0.439,0.666,4,-6.078,0,0.0754,0.159,9.56e-06,0.129,0.579,137.9,audio_features,5nPOM0nFRAJ3XI8xCxNAzO,spotify:track:5nPOM0nFRAJ3XI8xCxNAzO,https://api.spotify.com/v1/tracks/5nPOM0nFRAJ3XI8xCxNAzO,https://api.spotify.com/v1/audio-analysis/5nPOM0nFRAJ3XI8xCxNAzO,243747,4
34,0.322,0.534,9,-6.662,0,0.0316,0.64,0.0,0.691,0.271,150.418,audio_features,3pRRYcXy3Z0PsAa8griSoF,spotify:track:3pRRYcXy3Z0PsAa8griSoF,https://api.spotify.com/v1/tracks/3pRRYcXy3Z0PsAa8griSoF,https://api.spotify.com/v1/audio-analysis/3pRRYcXy3Z0PsAa8griSoF,275333,4
35,0.542,0.966,10,-8.255,1,0.0421,0.00107,0.128,0.0984,0.351,140.071,audio_features,3bUNyRrTFJDd4mqvUcb1Aa,spotify:track:3bUNyRrTFJDd4mqvUcb1Aa,https://api.spotify.com/v1/tracks/3bUNyRrTFJDd4mqvUcb1Aa,https://api.spotify.com/v1/audio-analysis/3bUNyRrTFJDd4mqvUcb1Aa,264187,4
36,0.959,0.456,10,-11.842,0,0.202,0.194,8.85e-06,0.103,0.359,123.937,audio_features,6MCNV9taT7Xuy3yjdIsMud,spotify:track:6MCNV9taT7Xuy3yjdIsMud,https://api.spotify.com/v1/tracks/6MCNV9taT7Xuy3yjdIsMud,https://api.spotify.com/v1/audio-analysis/6MCNV9taT7Xuy3yjdIsMud,217368,4
37,0.454,0.864,7,-7.608,0,0.58,0.295,0.0,0.106,0.59,130.09,audio_features,6JPSQ1F1totixwgVYmtnDW,spotify:track:6JPSQ1F1totixwgVYmtnDW,https://api.spotify.com/v1/tracks/6JPSQ1F1totixwgVYmtnDW,https://api.spotify.com/v1/audio-analysis/6JPSQ1F1totixwgVYmtnDW,212429,1
38,0.809,0.814,6,-6.829,0,0.0338,0.0105,2.48e-05,0.099,0.804,118.0,audio_features,74Csq5DMaOBShLUhI6NU5A,spotify:track:74Csq5DMaOBShLUhI6NU5A,https://api.spotify.com/v1/tracks/74Csq5DMaOBShLUhI6NU5A,https://api.spotify.com/v1/audio-analysis/74Csq5DMaOBShLUhI6NU5A,296900,4
39,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,audio_features,11VApNQCWLJdzxWrlmwzUa,spotify:track:11VApNQCWLJdzxWrlmwzUa,https://api.spotify.com/v1/tracks/11VApNQCWLJdzxWrlmwzUa,https://api.spotify.com/v1/audio-analysis/11VApNQCWLJdzxWrlmwzUa,206221,4
40,0.821,0.304,0,-6.576,1,0.114,0.0175,0.0,0.118,0.217,78.089,audio_features,4l8CIibQf8cVk5BcrquSiD,spotify:track:4l8CIibQf8cVk5BcrquSiD,https://api.spotify.com/v1/tracks/4l8CIibQf8cVk5BcrquSiD,https://api.spotify.com/v1/audio-analysis/4l8CIibQf8cVk5BcrquSiD,65046,4
41,0.489,0.627,2,-5.868,1,0.268,0.042,0.0,0.122,0.257,165.956,audio_features,7BnOGfGxLShT14GzIrW32D,spotify:track:7BnOGfGxLShT14GzIrW32D,https://api.spotify.com/v1/tracks/7BnOGfGxLShT14GzIrW32D,https://api.spotify.com/v1/audio-analysis/7BnOGfGxLShT14GzIrW32D,150388,4
42,0.422,0.76,6,-6.596,0,0.0365,0.0135,2.18e-05,0.131,0.17,80.003,audio_features,0Her4omN8x3s9apYq7gpTO,spotify:track:0Her4omN8x3s9apYq7gpTO,https://api.spotify.com/v1/tracks/0Her4omN8x3s9apYq7gpTO,https://api.spotify.com/v1/audio-analysis/0Her4omN8x3s9apYq7gpTO,220667,4
43,0.765,0.543,1,-8.147,1,0.0814,0.00693,0.112,0.249,0.11,159.966,audio_features,5k72Xz3XkIpY8pccZmCXG3,spotify:track:5k72Xz3XkIpY8pccZmCXG3,https://api.spotify.com/v1/tracks/5k72Xz3XkIpY8pccZmCXG3,https://api.spotify.com/v1/audio-analysis/5k72Xz3XkIpY8pccZmCXG3,250133,4
44,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
45,0.765,0.291,2,-14.456,1,0.0397,0.787,0.000446,0.149,0.806,115.751,audio_features,0wEo4mwfs6tXYgCem9m9wP,spotify:track:0wEo4mwfs6tXYgCem9m9wP,https://api.spotify.com/v1/tracks/0wEo4mwfs6tXYgCem9m9wP,https://api.spotify.com/v1/audio-analysis/0wEo4mwfs6tXYgCem9m9wP,102987,4
46,0.623,0.515,9,-9.198,0,0.332,0.146,0.0,0.189,0.431,179.945,audio_features,3EwbQRfrvBZimPB8dwDve4,spotify:track:3EwbQRfrvBZimPB8dwDve4,https://api.spotify.com/v1/tracks/3EwbQRfrvBZimPB8dwDve4,https://api.spotify.com/v1/audio-analysis/3EwbQRfrvBZimPB8dwDve4,196253,4
47,0.737,0.486,6,-9.333,0,0.244,0.139,2.52e-05,0.133,0.307,157.074,audio_features,6kwWXm5ykHYBnY2Dcxc9UZ,spotify:track:6kwWXm5ykHYBnY2Dcxc9UZ,https://api.spotify.com/v1/tracks/6kwWXm5ykHYBnY2Dcxc9UZ,https://api.spotify.com/v1/audio-analysis/6kwWXm5ykHYBnY2Dcxc9UZ,197143,4
48,0.645,0.916,2,-6.277,1,0.0576,0.158,0.128,0.601,0.873,117.466,audio_features,2WM63pILSg6VzgCnu0OU6K,spotify:track:2WM63pILSg6VzgCnu0OU6K,https://api.spotify.com/v1/tracks/2WM63pILSg6VzgCnu0OU6K,https://api.spotify.com/v1/audio-analysis/2WM63pILSg6VzgCnu0OU6K,260133,4
49,0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,audio_features,6Dk5fHTvH897XrVzCO64Mx,spotify:track:6Dk5fHTvH897XrVzCO64Mx,https://api.spotify.com/v1/tracks/6Dk5fHTvH897XrVzCO64Mx,https://api.spotify.com/v1/audio-analysis/6Dk5fHTvH897XrVzCO64Mx,286493,4
50,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,audio_features,2b9lp5A6CqSzwOrBfAFhof,spotify:track:2b9lp5A6CqSzwOrBfAFhof,https://api.spotify.com/v1/tracks/2b9lp5A6CqSzwOrBfAFhof,https://api.spotify.com/v1/audio-analysis/2b9lp5A6CqSzwOrBfAFhof,296200,4
51,0.791,0.646,7,-6.398,1,0.0683,0.0117,0.0,0.0647,0.304,138.935,audio_features,3Gqocyx8AWvgdK630V70HM,spotify:track:3Gqocyx8AWvgdK630V70HM,https://api.spotify.com/v1/tracks/3Gqocyx8AWvgdK630V70HM,https://api.spotify.com/v1/audio-analysis/3Gqocyx8AWvgdK630V70HM,278189,3
52,0.832,0.43,0,-9.438,1,0.0793,0.0613,0.0014,0.145,0.439,148.083,audio_features,5MNXpequ8iYhneHwvwY3yb,spotify:track:5MNXpequ8iYhneHwvwY3yb,https://api.spotify.com/v1/tracks/5MNXpequ8iYhneHwvwY3yb,https://api.spotify.com/v1/audio-analysis/5MNXpequ8iYhneHwvwY3yb,302040,4
53,0.89,0.806,10,-3.53,1,0.314,0.35,0.0,0.592,0.837,99.97,audio_features,4kkYV6oQrS0XZ12oQdzWqd,spotify:track:4kkYV6oQrS0XZ12oQdzWqd,https://api.spotify.com/v1/tracks/4kkYV6oQrS0XZ12oQdzWqd,https://api.spotify.com/v1/audio-analysis/4kkYV6oQrS0XZ12oQdzWqd,98000,4
54,0.715,0.87,4,-6.095,0,0.099,0.037,1.25e-05,0.232,0.79,114.999,audio_features,4HIBFkvEzvh1dCSJLWrs3h,spotify:track:4HIBFkvEzvh1dCSJLWrs3h,https://api.spotify.com/v1/tracks/4HIBFkvEzvh1dCSJLWrs3h,https://api.spotify.com/v1/audio-analysis/4HIBFkvEzvh1dCSJLWrs3h,236267,4
55,0.814,0.56,5,-6.431,1,0.11,0.141,0.0,0.111,0.651,166.025,audio_features,5lI6k5j7a25q3IrtAEe0JF,spotify:track:5lI6k5j7a25q3IrtAEe0JF,https://api.spotify.com/v1/tracks/5lI6k5j7a25q3IrtAEe0JF,https://api.spotify.com/v1/audio-analysis/5lI6k5j7a25q3IrtAEe0JF,212391,4
56,0.553,0.684,8,-9.589,1,0.048,0.0454,0.0,0.327,0.32,151.127,audio_features,6qoeUxl7g08WXZlOFOvuOD,spotify:track:6qoeUxl7g08WXZlOFOvuOD,https://api.spotify.com/v1/tracks/6qoeUxl7g08WXZlOFOvuOD,https://api.spotify.com/v1/audio-analysis/6qoeUxl7g08WXZlOFOvuOD,165838,4
57,0.382,0.867,9,-7.426,1,0.0399,5.91e-06,0.581,0.196,0.453,87.309,audio_features,3ow0TQVttXQF8rLckmXgRx,spotify:track:3ow0TQVttXQF8rLckmXgRx,https://api.spotify.com/v1/tracks/3ow0TQVttXQF8rLckmXgRx,https://api.spotify.com/v1/audio-analysis/3ow0TQVttXQF8rLckmXgRx,298253,4
58,0.714,0.699,0,-5.857,1,0.0699,0.622,9.21e-05,0.101,0.533,128.049,audio_features,3EljA6RvIAONil1ww5fVxE,spotify:track:3EljA6RvIAONil1ww5fVxE,https://api.spotify.com/v1/tracks/3EljA6RvIAONil1ww5fVxE,https://api.spotify.com/v1/audio-analysis/3EljA6RvIAONil1ww5fVxE,152925,4
59,0.606,0.943,6,-3.948,1,0.276,0.088,0.0039,0.342,0.802,171.027,audio_features,6gpZSI0xEMTzleBc5ykOVA,spotify:track:6gpZSI0xEMTzleBc5ykOVA,https://api.spotify.com/v1/tracks/6gpZSI0xEMTzleBc5ykOVA,https://api.spotify.com/v1/audio-analysis/6gpZSI0xEMTzleBc5ykOVA,223240,4
60,0.646,0.702,2,-6.482,1,0.0248,0.22,3.21e-06,0.101,0.672,98.956,audio_features,4EETgKkkLxXrsrc0q50K1P,spotify:track:4EETgKkkLxXrsrc0q50K1P,https://api.spotify.com/v1/tracks/4EETgKkkLxXrsrc0q50K1P,https://api.spotify.com/v1/audio-analysis/4EETgKkkLxXrsrc0q50K1P,211507,4
61,0.799,0.719,7,-8.677,1,0.242,0.00303,1.55e-05,0.1,0.306,90.292,audio_features,4icIWz2jQbEbeIYVWDfTZa,spotify:track:4icIWz2jQbEbeIYVWDfTZa,https://api.spotify.com/v1/tracks/4icIWz2jQbEbeIYVWDfTZa,https://api.spotify.com/v1/audio-analysis/4icIWz2jQbEbeIYVWDfTZa,300493,4
62,0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.251,0.241,81.734,audio_features,4LiQ8uAynrXFWY0vimnAa1,spotify:track:4LiQ8uAynrXFWY0vimnAa1,https://api.spotify.com/v1/tracks/4LiQ8uAynrXFWY0vimnAa1,https://api.spotify.com/v1/audio-analysis/4LiQ8uAynrXFWY0vimnAa1,272947,4
63,0.429,0.771,0,-6.913,1,0.029,0.0162,0.000169,0.247,0.431,94.997,audio_features,76sibesXVaJb9jmJthFigQ,spotify:track:76sibesXVaJb9jmJthFigQ,https://api.spotify.com/v1/tracks/76sibesXVaJb9jmJthFigQ,https://api.spotify.com/v1/audio-analysis/76sibesXVaJb9jmJthFigQ,195349,4
64,0.515,0.912,2,-6.485,1,0.0378,0.0795,0.000225,0.0925,0.329,90.023,audio_features,1e6i6WC1SW5w6e5u5izQ19,spotify:track:1e6i6WC1SW5w6e5u5izQ19,https://api.spotify.com/v1/tracks/1e6i6WC1SW5w6e5u5izQ19,https://api.spotify.com/v1/audio-analysis/1e6i6WC1SW5w6e5u5izQ19,139946,4
65,0.484,0.828,11,-5.197,1,0.0543,0.0288,0.0,0.313,0.577,195.999,audio_features,0IPKskRI33eRXjUhNUr9b5,spotify:track:0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/tracks/0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/audio-analysis/0IPKskRI33eRXjUhNUr9b5,207281,4
66,0.793,0.751,5,-11.13,0,0.0651,0.0014,0.0,0.183,0.248,99.981,audio_features,3TWCR7kV2bCZx50jTw8ftQ,spotify:track:3TWCR7kV2bCZx50jTw8ftQ,https://api.spotify.com/v1/tracks/3TWCR7kV2bCZx50jTw8ftQ,https://api.spotify.com/v1/audio-analysis/3TWCR7kV2bCZx50jTw8ftQ,113000,4
67,0.702,0.757,1,-7.665,1,0.152,0.292,0.000412,0.0705,0.961,81.274,audio_features,7fp8JPgoYQ9xHkg4Mb43Z7,spotify:track:7fp8JPgoYQ9xHkg4Mb43Z7,https://api.spotify.com/v1/tracks/7fp8JPgoYQ9xHkg4Mb43Z7,https://api.spotify.com/v1/audio-analysis/7fp8JPgoYQ9xHkg4Mb43Z7,294133,4
68,0.917,0.624,2,-5.761,1,0.0441,0.229,0.0,0.128,0.328,126.98,audio_features,4jA9iztK8seGSGo05lJ0Cu,spotify:track:4jA9iztK8seGSGo05lJ0Cu,https://api.spotify.com/v1/tracks/4jA9iztK8seGSGo05lJ0Cu,https://api.spotify.com/v1/audio-analysis/4jA9iztK8seGSGo05lJ0Cu,206733,4
69,0.497,0.649,9,-10.091,1,0.0702,0.724,1.11e-05,0.287,0.527,129.845,audio_features,25aTcw734DDdb78Av3xz4B,spotify:track:25aTcw734DDdb78Av3xz4B,https://api.spotify.com/v1/tracks/25aTcw734DDdb78Av3xz4B,https://api.spotify.com/v1/audio-analysis/25aTcw734DDdb78Av3xz4B,412253,4
70,0.279,0.849,6,-3.975,1,0.103,0.00119,0.0,0.189,0.385,176.13,audio_features,5BdiprSBqgkULtloEFbhfF,spotify:track:5BdiprSBqgkULtloEFbhfF,https://api.spotify.com/v1/tracks/5BdiprSBqgkULtloEFbhfF,https://api.spotify.com/v1/audio-analysis/5BdiprSBqgkULtloEFbhfF,212572,4
71,0.557,0.636,6,-12.084,0,0.0692,0.000725,4.25e-06,0.104,0.842,139.607,audio_features,0nnyM9oOZsbfztg3IGAuCY,spotify:track:0nnyM9oOZsbfztg3IGAuCY,https://api.spotify.com/v1/tracks/0nnyM9oOZsbfztg3IGAuCY,https://api.spotify.com/v1/audio-analysis/0nnyM9oOZsbfztg3IGAuCY,205093,4
72,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,audio_features,5Xak5fmy089t0FYmh3VJiY,spotify:track:5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/tracks/5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/audio-analysis/5Xak5fmy089t0FYmh3VJiY,342653,4
73,0.46,0.503,9,-8.323,0,0.38,0.812,0.0,0.104,0.497,199.965,audio_features,7L7btVotdeZWkRo4by9TAh,spotify:track:7L7btVotdeZWkRo4by9TAh,https://api.spotify.com/v1/tracks/7L7btVotdeZWkRo4by9TAh,https://api.spotify.com/v1/audio-analysis/7L7btVotdeZWkRo4by9TAh,302568,4
74,0.781,0.684,11,-8.083,1,0.0676,0.125,0.00277,0.122,0.585,88.966,audio_features,5I67IXwHIMi0svzyp7GxUe,spotify:track:5I67IXwHIMi0svzyp7GxUe,https://api.spotify.com/v1/tracks/5I67IXwHIMi0svzyp7GxUe,https://api.spotify.com/v1/audio-analysis/5I67IXwHIMi0svzyp7GxUe,175281,4
